track_id,track_name,artist_name,release_year,duration_ms
474cWGKmOKwDTmMUAAF6kj,Maybe It's Time,Sixx:A.M.,2016.0,261786.0
480ErpL1JIQWiIHXm2BDSo,My Funeral ,Badflower,2021.0,94468.0
487OPlneJNni3NWC8SYqhW,Born To Die,Lana Del Rey,2012.0,285400.0
4B1rpPmQXwj78wk6aIGwwU,Two Ghosts,Harry Styles,2017.0,229813.0
4cLdpErILMO8Db8pQVAVcZ,Mascara,Deftones,1997.0,225293.0
4CMvfOEDCwHHcWo3ERWU2S,Lights of Leeming,Pond,2022.0,194029.0
4cT4Fhoauc0oCw5Ioif1bG,El Condor Pasa,Simon & Garfunkel,2003.0,186533.0
4CXUq9KMLqxrueLaSNUnDc,Hurry On Now,Alice Russell,2006.0,273884.0
4d6pPFMy85JZl0gh7wFXMu,Goner,Unlike Pluto,2023.0,223343.0
4DjZtPbf11p7FIyY3XGUyv,Another Man's Cause ,Levellers,1991.0,275626.0
4DmBVImaIhE3RyNvbtZTTz,Hear My Train a Comin',Jimi Hendrix,2013.0,341800.0
4e0uUXttpvR6NvHebu4OgW,Numb,Rod Wave,2018.0,199849.0
4EWCNWgDS8707fNSZ1oaA5,Heartless,Kanye West,2008.0,211000.0
4g52jbmS9UhFchoXEMqPVz,You Can Have Me Anytime,Boz Scaggs,1980.0,297465.0
4GEV63x0iGcXTLdcJHH4mm,Flowers,"Little Simz, Michael Kiwanuka",2019.0,225255.0
4gSOfrrZLrw4zQ0LPy0sEH,Bummer,Monster Magnet,1998.0,455800.0
4IbgwlGsQW1RSvtNAV8ox1,Silence,"Jarren Benton, Sareena Dominguez",2015.0,309880.0
4IeGLYWTUvuqaLjBWGxix2,Found,Zach Webb,2022.0,311170.0
4J7s7j5ulwElPG7HaGQDXR,Pearls,Sade,1992.0,273226.0
4joiOZkgprmTPwcU31A7Tw,Step Out From The Inside,Bullet For My Valentine,2022.0,251061.0
4joiWvli4qJVEW6qZV2i2J,All My Loving ,The Beatles,1963.0,127853.0
4JOV4ut0CIXkwVH0Vy4YQJ,Miracle,Labrinth,2019.0,229406.0
4ktFZzQ6KIXg8Tc6B8Akh7,Baby Please Don't Leave Me,Buddy Guy,2001.0,442800.0
4KykoaJQ5UxjCpp3lYkvTE,Liquor Store Blues,"Bruno Mars, Damian Marley",2010.0,229383.0
4LpUpiYoZ2M3Z1kmhn4EQo,Still Beating,Mac DeMarco,2017.0,181586.0
4ME2YQNThxEW63fxojzHvN,One ,Three Dog Night,1968.0,185826.0
4N3b1B11w5eHniaNpdrbBj,Ballad of Dwight Fry,Alice Cooper,1971.0,393400.0
4NXMr3Zbt4eAmgwyc3goLq,Unapologetic Bitch,Madonna,2015.0,231240.0
4O7Tbtvbf1U25lMhkBa2wd,Flavors of Oro,Aphid Friend,2022.0,168000.0
4oBwctThYAUWWm0uKBEzLH,Waiting For A Friend,The Pretty Reckless,2014.0,192720.0
4OhDlODBpYNg4tuWHh8kj2,It Don't Matter,Rehab,2000.0,220866.0
4OtHK3jbvvuGHc6rt5SFuT,Wait by the River,Lord Huron,2018.0,191333.0
4Ouhoi2lAhrLJKFzUqEzwl,Born To Die,Lana Del Rey,2012.0,285400.0
4PaI8I6lpyzCf5WPzn0VeH,The Light at the End of the Tunnel for $9.99 a Month,$uicideboy$,2024.0,139996.0
4qHomAyRWyZKeaQOi3uMfo,Cream Corn,Wiz Khalifa,2023.0,199440.0
4RQc9qX2xu0mnR30aGcyjO,Heaven Sent,Esthero,1998.0,270306.0
4rXNxy5rPFAH31vj3ArIHe,E.D.A.,Bodysnatcher,2022.0,189115.0
4sUWh0WAFyla5vjEYRrIGz,Look At Her Now,Selena Gomez,2020.0,162595.0
4TSC2uFzyUiZO5kKYm1ZY6,Sad Satan LSD,JOHNNASCUS,2019.0,207567.0
4u2KDCwcj8WGcFXDhy1aKL,The World,"Charles Bradley, Menahan Street Band",2011.0,202492.0
4u7RK85A85XeymVXiwtv0a,CHOKE,The Warning,2021.0,231854.0
4u8031pTkTODbRaDCbx8Yv,Them Changes,Thundercat,2015.0,187210.0
4UG8Logkq92VZuoHcqk0HO,Wolves,Old Gray,2013.0,226858.0
4UKwZg2OS6nGhsexytpKCQ,Come What May,Imminence,2024.0,373397.0
4UsFHhFrNvDOrZ0IRQaCeB,Seven Hills ,"While She Sleeps, Jenny Staniforth",2013.0,300906.0
4VAngYbLewVFpcLR9FpYfR,Bad Day,Justin Bieber,2014.0,145680.0
4vdkKF7PQarU8T0xZclHzb,Rio Grande,Freedom Fry,2019.0,271593.0
4vfwxqcEuEP9BbtvJeXYZN,Where I Belong,Hanging Garden,2011.0,225837.0
4VxaUj96W2jw9UOtKHu51p,Goodbye,"Apparat, Soap&Skin",2011.0,256786.0
4vYyEXVJSk0JjjYJhg6P4O,Cowboys,Slayyyter,2021.0,218585.0
4YfNO7sdbAKlkGpIFDDPXU,MAYBE,The Kid LAROI,2020.0,174182.0
4ZMJshw6UOvaTWWThYtEoW,Heartless,Kanye West,2008.0,211000.0
4zTOFTHQGUo0Ytwd6ZNAiw,tearing me apart,ernest rareberrg,2019.0,143946.0
52G884AKvTAgtfyNxZ4i2F,Waiting On,LUCKI,2017.0,141808.0
52LOEE01R9IJ0oZQESRYnm,Guts,Unlike Pluto,2023.0,202448.0
53MdkDTXH1Rv7WH9q1pZzZ,guilt,thrown,2024.0,156024.0
